Unnamed: 0,Unnamed: 1,Q105_1,Q105_2,Q105_3,Q105_4,Q105_5,Q105_6,Q105_7,Q105_8,Q105_9,Q105_10,Q105_11,Q105_12,Q105_13,Q105_14,Q105_15,Q105_16,Q105_17,Q105_18,Q105_19,Q105_20,Q105_21,Q105_22,Q105_23,Q105_24,Q105_25,Q105_26,Q105_27,Q105_28,Q105_29,Q105_30,Q105_31,Q105_32,Q105_33,Q105_34,MAx1,Max2,Max3,Scenario 1 ,Unnamed: 40,Scenario 2 ,Unnamed: 42,Scenario 3 ,Unnamed: 44,Scenario 4,Unnamed: 46,Scenario 5 ,Unnamed: 48
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.218,943,4,5,6,4,5,6,2,4,6,4,3,1,4,5,4,3,4,4,5,5,4,3,3,5,4,6,4,4,5,5,3,5,2,3,46.0,45.0,49.0,5.0,3.0,7.0,3.0,3.0,3.0,3.0,7.0,3.0,1.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.219,944,4,5,6,5,4,6,4,5,5,4,3,5,6,5,5,4,5,4,3,5,5,5,5,5,3,4,5,6,3,5,5,5,2,5,48.0,55.0,53.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.220,945,6,6,6,5,6,6,5,6,4,4,4,5,5,4,4,5,5,5,5,4,5,1,6,5,6,6,6,6,5,5,6,6,6,6,54.0,52.0,69.0,9.0,2.0,9.0,10.0,1.0,1.0,10.0,0.0,10.0,1.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.222,947,4,5,5,6,4,4,3,4,5,4,5,5,3,4,5,6,3,4,5,4,5,6,3,4,5,5,4,2,4,4,5,4,3,3,44.0,55.0,46.0,3.0,3.0,3.0,2.0,7.0,2.0,7.0,2.0,3.0,2.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.223,948,5,5,3,6,4,5,6,5,5,5,5,3,4,3,4,5,6,5,5,5,6,4,4,4,5,4,5,5,2,5,5,6,1,2,49.0,55.0,48.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.224,949,6,5,6,5,5,6,5,6,5,6,5,4,5,5,6,5,5,6,5,6,5,6,5,4,5,5,6,5,6,5,5,6,5,5,55.0,63.0,62.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.225,950,5,4,6,5,4,5,4,5,6,5,4,6,4,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,4,5,49.0,59.0,58.0,8.0,7.0,7.0,2.0,8.0,7.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.226,951,5,4,6,6,2,6,4,5,1,6,6,4,5,6,2,5,6,6,4,2,6,1,2,5,6,6,4,5,6,2,6,6,4,5,45.0,53.0,57.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.228,953,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,51.0,60.0,60.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,8.0,8.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.230,955,6,6,6,2,6,6,2,5,1,6,1,1,1,2,1,2,1,3,1,5,3,5,6,4,6,6,6,6,5,5,6,6,6,1,46.0,26.0,63.0,3.0,10.0,10.0,0.0,0.0,10.0,8.0,10.0,10.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.231,956,4,5,5,4,5,4,4,4,4,4,3,5,5,5,4,5,5,3,4,4,4,5,4,3,5,5,3,4,6,4,4,5,4,5,43.0,52.0,52.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.232,957,5,4,5,5,5,4,5,4,4,5,5,4,5,4,4,3,5,4,5,3,5,4,5,4,4,5,4,5,5,4,5,5,4,4,46.0,51.0,54.0,8.0,8.0,8.0,9.0,1.0,1.0,9.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.233,958,5,6,5,4,5,4,6,4,3,6,4,5,4,4,3,5,5,6,5,3,5,5,5,3,3,5,6,5,3,6,4,5,4,5,48.0,54.0,54.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.235,960,5,4,5,4,4,5,1,4,5,4,4,4,5,5,4,5,1,5,4,4,5,1,1,5,6,5,6,4,5,4,4,5,4,1,41.0,47.0,50.0,6.0,6.0,7.0,7.0,5.0,6.0,9.0,5.0,6.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.236,961,5,3,5,6,5,4,5,6,5,4,5,5,6,5,6,4,5,4,6,4,6,5,5,6,4,6,5,6,3,6,5,4,5,5,48.0,61.0,60.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.238,963,2,3,4,5,3,2,4,2,4,5,3,2,4,3,5,2,3,4,3,2,4,5,2,3,4,4,2,3,4,5,2,3,4,3,34.0,40.0,39.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.239,964,4,5,4,6,5,6,4,5,5,6,5,4,6,6,5,5,5,4,6,5,3,5,6,5,5,6,5,5,4,3,6,6,5,5,50.0,59.0,61.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.240,965,6,3,4,5,5,4,6,5,6,5,5,4,4,5,6,5,5,6,5,4,4,6,5,6,6,5,4,4,5,5,6,5,5,4,49.0,59.0,60.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.241,966,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,51.0,60.0,60.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.242,967,5,6,5,6,5,6,5,6,6,5,6,5,6,5,6,5,6,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,55.0,66.0,64.0,10.0,10.0,10.0,10.0,9.0,8.0,10.0,9.0,9.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.243,968,6,5,4,4,5,6,5,4,6,5,5,4,6,5,4,5,6,5,4,5,6,5,4,5,5,5,6,5,4,6,5,4,5,6,50.0,60.0,60.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.244,969,5,3,4,5,5,4,6,4,5,4,3,5,3,5,4,5,5,4,3,5,6,5,4,4,5,2,5,4,5,4,2,5,5,4,45.0,53.0,49.0,6.0,4.0,7.0,8.0,7.0,6.0,6.0,6.0,5.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.245,970,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,35.0,42.0,42.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.246,971,6,5,4,4,5,6,5,5,6,6,4,5,5,6,5,6,5,4,5,6,4,5,6,4,5,6,4,6,6,4,6,6,4,5,52.0,60.0,62.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.247,972,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,51.0,60.0,60.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.248,973,2,3,3,3,5,4,5,1,6,4,5,3,6,2,4,3,2,2,6,2,6,3,4,3,5,6,5,6,5,6,5,6,5,4,36.0,44.0,60.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.249,974,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,51.0,60.0,60.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.250,975,5,6,5,4,6,4,5,6,4,5,4,5,6,5,4,6,5,5,6,5,4,6,5,5,4,3,6,5,4,6,5,5,4,6,50.0,61.0,58.0,9.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.251,976,5,3,4,5,4,3,4,5,4,3,4,4,4,5,5,5,4,3,3,4,4,4,5,4,3,3,4,5,3,4,6,5,4,4,40.0,49.0,50.0,8.0,2.0,9.0,10.0,9.0,10.0,10.0,8.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.252,977,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,4,4,5,5,4,4,4,4,5,5,4,4,45.0,54.0,52.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.253,978,5,4,4,5,4,4,5,5,5,4,4,5,5,5,4,4,4,5,5,4,4,5,5,5,5,4,4,4,5,5,5,4,5,5,45.0,54.0,56.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.256,981,5,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,58.0,70.0,70.0,8.0,8.0,9.0,7.0,9.0,8.0,9.0,10.0,6.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.257,982,4,5,5,5,6,5,4,4,5,4,4,5,6,6,4,4,5,5,5,4,5,5,5,4,6,5,5,5,4,4,4,4,5,6,47.0,58.0,57.0,8.0,8.0,7.0,9.0,9.0,7.0,9.0,7.0,8.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.258,983,5,6,4,5,6,5,4,5,5,6,4,5,3,5,6,5,4,5,5,6,4,5,2,4,5,5,6,5,4,5,6,4,5,5,51.0,57.0,56.0,7.0,8.0,3.0,8.0,8.0,0.0,3.0,7.0,5.0,3.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.267,992,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,55.0,66.0,66.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.270,995,6,5,4,6,5,5,6,5,6,5,4,5,6,5,4,5,6,5,4,4,5,6,6,5,5,4,5,6,6,5,4,5,5,6,53.0,59.0,62.0,7.0,8.0,8.0,7.0,7.0,3.0,8.0,2.0,7.0,2.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.271,996,4,5,6,4,5,4,6,5,6,4,4,5,4,6,5,6,4,5,4,6,5,6,4,5,4,6,5,6,4,5,4,6,5,6,49.0,60.0,60.0,8.0,8.0,7.0,9.0,10.0,8.0,8.0,10.0,7.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.25,1009,5,4,6,4,5,2,3,5,5,2,3,4,4,5,3,5,3,4,2,5,1,4,2,4,2,5,4,5,2,5,6,3,3,4,41.0,43.0,45.0,7.0,3.0,7.0,7.0,7.0,8.0,3.0,3.0,7.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.27,1011,3,4,5,4,5,5,5,4,3,4,5,6,5,5,3,4,5,6,4,4,3,4,5,4,3,4,5,6,5,4,3,4,5,5,42.0,54.0,53.0,8.0,7.0,7.0,6.0,7.0,3.0,7.0,6.0,6.0,6.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.28,1012,5,6,5,5,6,4,4,6,4,5,6,6,6,5,3,5,5,6,5,6,4,2,6,4,4,4,3,4,4,2,6,5,4,6,50.0,59.0,52.0,8.0,0.0,10.0,2.0,1.0,0.0,5.0,3.0,1.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.29,1013,6,6,6,6,6,6,6,6,3,4,5,6,6,5,6,6,6,6,6,6,6,2,3,1,1,1,5,5,2,4,4,4,3,2,55.0,66.0,35.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.30,1014,4,5,4,3,5,4,4,5,4,4,4,2,5,3,4,5,5,4,3,3,5,5,4,4,4,5,3,3,5,5,5,4,3,5,42.0,48.0,50.0,10.0,8.0,7.0,8.0,8.0,8.0,3.0,7.0,8.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.31,1015,2,4,3,4,3,5,4,3,5,4,3,5,4,2,4,3,4,5,3,4,5,3,4,5,3,5,3,5,3,4,2,5,3,5,37.0,45.0,47.0,7.0,7.0,6.0,7.0,8.0,9.0,8.0,9.0,9.0,3.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.32,1016,6,6,5,4,5,6,6,6,5,5,2,4,5,6,2,3,2,5,5,4,4,3,5,2,4,4,2,4,3,3,5,5,5,4,54.0,45.0,46.0,2.0,2.0,8.0,1.0,1.0,1.0,8.0,7.0,2.0,5.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.33,1017,6,4,5,3,4,6,4,5,3,6,5,2,6,4,5,3,6,3,6,4,5,3,4,6,3,4,2,6,3,5,4,6,3,5,46.0,52.0,51.0,7.0,5.0,7.0,6.0,6.0,3.0,7.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.34,1018,5,5,5,5,5,5,5,5,2,5,1,1,1,1,1,2,1,1,3,2,2,5,3,1,1,1,1,4,4,4,4,5,5,2,47.0,21.0,35.0,7.0,3.0,8.0,3.0,3.0,7.0,9.0,0.0,7.0,4.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.35,1019,5,6,4,4,5,5,4,4,2,5,2,4,2,2,2,3,4,2,5,2,2,5,3,2,3,3,2,4,4,2,5,4,4,4,44.0,35.0,40.0,9.0,1.0,10.0,0.0,2.0,0.0,10.0,8.0,10.0,10.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.36,1020,5,6,4,4,5,5,4,4,4,5,5,5,5,6,5,5,4,4,5,5,5,2,5,5,3,3,2,3,4,2,4,3,4,4,46.0,56.0,42.0,8.0,5.0,10.0,10.0,0.0,0.0,9.0,5.0,5.0,5.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.37,1021,5,6,6,4,6,4,5,6,4,4,4,6,3,6,4,6,1,5,5,6,6,2,6,3,4,5,4,4,3,4,5,4,4,5,50.0,54.0,51.0,8.0,8.0,6.0,7.0,0.0,4.0,5.0,2.0,6.0,4.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.38,1022,4,4,4,5,5,4,6,5,5,4,6,5,4,6,4,5,4,6,4,3,5,5,4,5,6,6,4,4,5,6,6,5,5,5,46.0,57.0,61.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.39,1023,5,4,3,4,4,5,4,5,5,4,3,4,5,4,5,4,5,4,4,3,4,5,4,5,6,5,5,6,5,6,5,4,5,5,43.0,50.0,61.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.40,1024,5,6,6,6,6,6,5,6,5,6,1,1,1,1,1,1,1,1,1,1,2,6,3,2,2,3,1,3,3,1,4,5,5,3,57.0,18.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.41,1025,6,5,5,6,4,5,4,5,4,6,5,4,5,5,4,4,6,5,4,5,6,4,5,5,4,6,5,4,6,5,4,4,5,5,50.0,57.0,58.0,7.0,7.0,6.0,7.0,2.0,8.0,9.0,6.0,3.0,6.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.42,1026,5,5,6,6,6,6,6,5,5,5,2,4,5,2,4,2,4,2,2,2,4,5,5,5,5,5,3,5,5,5,5,5,6,6,55.0,38.0,60.0,8.0,9.0,8.0,2.0,2.0,9.0,10.0,9.0,9.0,1.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.43,1027,6,6,5,6,5,6,5,6,5,6,5,6,5,5,6,6,5,6,6,5,6,5,6,5,6,5,5,6,5,6,5,6,5,6,56.0,66.0,66.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.44,1028,6,5,5,4,4,6,4,4,6,4,6,5,5,4,5,4,4,5,4,6,4,6,5,4,6,5,4,5,6,4,4,6,5,5,48.0,58.0,59.0,7.0,6.0,7.0,7.0,6.0,7.0,4.0,8.0,6.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.45,1029,3,4,4,3,4,2,4,3,4,2,4,2,4,4,4,3,4,4,4,4,4,2,3,4,4,3,4,5,3,3,4,5,3,5,33.0,43.0,46.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.47,1031,6,4,5,6,4,6,5,6,4,5,6,4,6,5,4,6,5,6,4,5,6,5,4,6,4,5,6,5,5,6,4,5,6,5,51.0,62.0,61.0,8.0,7.0,7.0,8.0,0.0,1.0,10.0,6.0,7.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.48,1032,5,6,5,6,5,6,5,6,5,6,5,4,5,5,6,5,5,6,2,5,6,5,4,5,6,5,4,5,5,6,4,5,5,6,55.0,59.0,60.0,8.0,7.0,7.0,7.0,7.0,3.0,8.0,6.0,7.0,4.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.50,1034,5,4,3,4,3,4,2,5,4,2,3,3,4,3,4,3,3,3,4,4,4,3,4,5,4,3,4,4,3,4,5,4,3,3,36.0,41.0,46.0,10.0,10.0,3.0,9.0,0.0,4.0,10.0,8.0,10.0,10.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.51,1035,5,4,4,4,5,5,5,4,4,5,3,5,4,5,4,5,3,4,6,4,4,5,4,4,3,4,5,5,4,4,2,5,4,5,45.0,52.0,49.0,7.0,0.0,8.0,7.0,8.0,5.0,10.0,3.0,8.0,10.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.52,1036,5,4,6,6,5,4,4,6,5,6,5,6,5,5,6,4,5,5,6,5,4,5,6,5,5,6,6,4,4,5,6,5,5,6,51.0,61.0,63.0,9.0,9.0,5.0,9.0,1.0,1.0,9.0,9.0,9.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.53,1037,5,2,3,6,5,2,4,1,5,3,6,2,5,3,4,1,6,4,2,6,3,4,6,2,5,2,3,6,2,5,2,4,6,2,36.0,46.0,45.0,7.0,6.0,7.0,8.0,8.0,8.0,9.0,7.0,9.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.55,1039,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,44.0,51.0,48.0,7.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,7.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.56,1040,5,6,6,4,6,6,6,6,4,6,1,2,1,2,2,2,2,3,2,2,3,5,3,5,5,5,4,4,4,4,5,5,4,4,55.0,27.0,52.0,10.0,0.0,7.0,7.0,0.0,0.0,10.0,4.0,9.0,8.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.57,1041,5,4,5,5,6,5,4,5,6,5,4,5,6,6,5,6,5,4,5,6,5,4,5,5,6,5,5,6,6,5,4,5,6,5,50.0,61.0,63.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,5.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.58,1042,4,5,4,6,5,6,5,4,5,6,4,4,5,4,5,5,4,5,5,6,5,5,6,5,4,4,5,4,5,4,5,5,6,5,50.0,57.0,58.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,2.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.59,1043,6,5,5,5,3,6,5,6,5,3,6,5,5,3,5,6,4,6,6,5,3,5,6,3,5,4,5,6,4,3,6,5,4,2,49.0,59.0,53.0,10.0,6.0,9.0,1.0,1.0,0.0,10.0,2.0,8.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.60,1044,3,5,2,2,4,3,5,3,5,3,5,3,5,3,5,2,3,5,3,4,2,5,3,5,2,5,3,4,4,5,4,5,4,2,35.0,45.0,46.0,7.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,8.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.61,1045,5,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,43.0,48.0,48.0,4.0,6.0,6.0,7.0,4.0,5.0,7.0,6.0,5.0,4.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.64,1048,5,4,5,6,4,5,5,6,4,5,6,5,4,5,6,6,4,4,6,6,5,5,5,4,5,6,4,5,6,5,4,4,5,6,49.0,62.0,59.0,9.0,8.0,7.0,0.0,9.0,9.0,9.0,9.0,10.0,10.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.65,1049,5,6,5,4,6,5,4,5,6,5,4,6,5,5,4,6,5,4,6,5,6,5,4,5,6,5,4,5,6,4,5,6,5,4,51.0,61.0,59.0,8.0,8.0,9.0,0.0,9.0,8.0,8.0,8.0,9.0,8.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.68,1052,5,5,5,5,5,5,5,5,4,5,2,3,2,2,2,2,2,3,3,2,2,4,5,2,5,5,4,5,4,3,5,5,5,5,49.0,29.0,53.0,10.0,1.0,10.0,9.0,0.0,0.0,10.0,0.0,6.0,7.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.69,1053,6,5,4,6,4,5,6,4,5,6,5,4,5,6,4,5,2,5,4,5,6,3,5,5,4,5,6,4,5,6,4,5,5,4,51.0,54.0,58.0,9.0,1.0,1.0,1.0,2.0,8.0,3.0,9.0,8.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.70,1054,5,4,5,4,5,4,5,4,5,4,5,5,4,4,5,4,5,4,2,5,4,4,5,4,5,4,5,5,4,5,4,5,4,5,45.0,51.0,55.0,7.0,8.0,3.0,3.0,7.0,2.0,3.0,7.0,7.0,3.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.72,1056,6,5,5,4,5,5,4,4,5,6,6,4,5,5,6,4,5,5,6,4,5,5,5,4,4,5,5,5,4,5,6,5,5,5,49.0,60.0,58.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.73,1057,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,45.0,54.0,54.0,7.0,10.0,8.0,8.0,9.0,7.0,6.0,6.0,7.0,8.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.74,1058,5,5,6,6,5,6,5,6,5,6,6,5,6,5,6,5,6,5,6,6,5,6,5,6,5,6,6,6,5,6,5,6,5,6,55.0,67.0,67.0,9.0,8.0,3.0,9.0,2.0,2.0,9.0,8.0,8.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.75,1059,4,5,6,4,5,6,5,4,4,6,2,1,4,4,1,2,1,4,4,4,3,4,5,2,5,5,4,6,5,5,6,5,6,4,49.0,34.0,58.0,7.0,4.0,6.0,3.0,0.0,7.0,10.0,6.0,1.0,6.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.76,1060,5,4,6,5,4,3,4,6,5,4,5,6,5,4,5,6,5,4,5,6,5,2,4,5,6,5,4,5,6,5,4,5,6,5,46.0,58.0,60.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.77,1061,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,31.0,42.0,42.0,10.0,10.0,8.0,10.0,8.0,10.0,9.0,8.0,9.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.79,1063,4,6,5,4,6,4,4,4,2,4,3,4,4,5,3,3,3,3,4,3,3,3,4,5,4,5,4,3,5,2,5,4,4,4,43.0,41.0,49.0,8.0,8.0,9.0,0.0,2.0,1.0,7.0,7.0,8.0,9.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.80,1064,6,5,5,5,4,4,5,4,5,5,6,5,5,6,6,5,4,4,5,5,4,2,5,6,4,5,5,6,4,4,5,5,6,6,48.0,57.0,61.0,10.0,10.0,10.0,1.0,2.0,9.0,10.0,8.0,9.0,10.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.81,1065,4,5,3,5,4,5,3,5,4,4,5,3,5,4,3,5,3,5,4,5,3,5,5,3,5,4,4,5,3,5,4,4,5,3,42.0,50.0,50.0,6.0,4.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.83,1067,4,6,5,4,5,6,4,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,3,4,5,6,5,4,5,6,5,4,5,6,49.0,60.0,58.0,7.0,7.0,9.0,8.0,8.0,2.0,9.0,8.0,9.0,8.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.84,1068,4,4,4,5,5,5,5,5,3,4,5,3,3,3,3,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,44.0,42.0,48.0,9.0,9.0,9.0,9.0,3.0,9.0,9.0,1.0,5.0,1.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.85,1069,6,6,6,5,6,6,6,5,6,6,6,6,5,5,6,6,5,6,6,5,6,6,6,5,6,6,5,5,6,5,6,6,5,6,58.0,68.0,67.0,8.0,10.0,10.0,0.0,9.0,8.0,10.0,8.0,9.0,10.0
LWDMI+Cath+AI+ValuesSTART_13+June+2024_18.86,1070,5,5,4,5,5,4,4,5,4,3,4,5,4,4,3,4,4,4,5,4,4,3,3,4,4,5,4,4,4,4,3,4,4,4,44.0,48.0,47.0,7.0,3.0,3.0,8.0,3.0,8.0,7.0,7.0,8.0,7.0
